Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,종목코드,회사명
2019-05-23,7520,7900,7370,7780,2145576,0.041499331,7350,7112,6940.5,6534.5,5676.666667,82210,옵트론텍
2019-05-24,7680,7750,7290,7380,1021263,-0.051413882,7418,7173,6968,6551.833333,5701.083333,82210,옵트론텍
2019-05-27,7440,7860,7330,7550,1477120,0.02303523,7540,7235,7005.5,6572.833333,5727.416667,82210,옵트론텍
2019-05-28,7540,7740,7190,7570,1111905,0.002649007,7550,7304,7066,6599,5752.958333,82210,옵트론텍
2019-05-29,7600,7750,7410,7560,672686,-0.001321004,7568,7347,7117,6622.166667,5778.625,82210,옵트론텍
2019-05-30,7530,7720,7220,7520,878705,-0.005291005,7516,7433,7166,6645,5804.583333,82210,옵트론텍
2019-05-31,7520,7560,7290,7320,414578,-0.026595745,7504,7461,7188,6663.5,5828.333333,82210,옵트론텍
2019-06-03,7250,7540,7150,7420,537651,0.013661202,7478,7509,7200.5,6684.5,5853.166667,82210,옵트론텍
2019-06-04,7420,7510,7260,7460,519271,0.005390836,7456,7503,7219,6708.666667,5878.375,82210,옵트론텍
2019-06-05,7690,7780,7510,7690,1230659,0.030831099,7482,7525,7264.5,6737.833333,5906.666667,82210,옵트론텍
2019-06-07,7810,7980,7670,7900,1411907,0.027308192,7558,7537,7324.5,6768.833333,5936.666667,82210,옵트론텍
2019-06-10,8130,8550,8100,8500,4047662,0.075949367,7794,7649,7411,6809.833333,5972.375,82210,옵트론텍
2019-06-11,8400,8430,8240,8350,1013249,-0.017647059,7980,7729,7482,6849.166667,6007.416667,82210,옵트론텍
2019-06-12,8340,8370,7990,8210,822479,-0.016766467,8130,7793,7548.5,6886,6040.916667,82210,옵트론텍
2019-06-13,8190,8440,8150,8400,805677,0.023142509,8272,7877,7612,6925.666667,6075.5,82210,옵트론텍
2019-06-14,8380,8430,8210,8290,384807,-0.013095238,8350,7954,7693.5,6964.166667,6110.041667,82210,옵트론텍
2019-06-17,8340,8440,8220,8300,400883,0.001206273,8310,8052,7756.5,7005.5,6144.875,82210,옵트론텍
2019-06-18,8360,8680,8350,8420,1437262,0.014457831,8324,8152,7830.5,7048.333333,6179.875,82210,옵트론텍
2019-06-19,8480,8520,7910,8000,1055704,-0.049881235,8282,8206,7854.5,7086.5,6210.541667,82210,옵트론텍
2019-06-20,8010,8110,7650,8010,621229,0.00125,8204,8238,7881.5,7124.833333,6240.666667,82210,옵트론텍
2019-06-21,8150,8450,8050,8340,1093246,0.041198502,8214,8282,7909.5,7168.833333,6273.25,82210,옵트론텍
2019-06-24,8450,8690,8350,8520,1034702,0.021582734,8258,8284,7966.5,7205.833333,6307.375,82210,옵트론텍
2019-06-25,8620,8800,8410,8500,783881,-0.002347418,8274,8299,8014,7245.833333,6340.875,82210,옵트론텍
2019-06-26,8420,8600,8260,8550,473183,0.005882353,8384,8333,8063,7285.5,6374.625,82210,옵트론텍
2019-06-27,8550,8700,8110,8130,849492,-0.049122807,8408,8306,8091.5,7314.166667,6405.708333,82210,옵트론텍
2019-06-28,8150,8270,7900,8220,432400,0.011070111,8384,8299,8126.5,7345.333333,6436.708333,82210,옵트론텍
2019-07-01,8170,8290,7490,7610,1087015,-0.074209246,8202,8230,8141,7369.666667,6462.75,82210,옵트론텍
2019-07-02,7530,7780,7530,7730,525780,0.015768725,8048,8161,8156.5,7395.166667,6489.25,82210,옵트론텍
2019-07-03,7740,7780,7020,7170,1361244,-0.072445019,7772,8078,8142,7411,6511.25,82210,옵트론텍
2019-07-04,7130,7360,6950,7210,714404,0.005578801,7588,7998,8118,7416,6533.916667,82210,옵트론텍
2019-07-05,7200,7210,6820,6910,706877,-0.041608877,7326,7855,8068.5,7418,6554.041667,82210,옵트론텍
2019-07-08,6910,6910,6450,6530,1003691,-0.054992764,7110,7656,7970,7414.166667,6570.708333,82210,옵트론텍
2019-07-09,6520,6670,6360,6440,699724,-0.013782542,6852,7450,7874.5,7406.5,6584.791667,82210,옵트론텍
2019-07-10,6520,6580,6400,6440,431633,0,6706,7239,7786,7393.166667,6598.333333,82210,옵트론텍
2019-07-11,6510,6510,6310,6390,359423,-0.007763975,6542,7065,7685.5,7380.166667,6610.833333,82210,옵트론텍
2019-07-12,6450,6680,6300,6530,637119,0.021909233,6466,6896,7597.5,7372,6625.041667,82210,옵트론텍
2019-07-15,6550,6560,5930,6050,1012379,-0.073506891,6370,6740,7485,7355.166667,6634.916667,82210,옵트론텍
2019-07-16,6050,6220,6010,6140,409251,0.014876033,6310,6581,7371,7341.333333,6644.75,82210,옵트론텍
2019-07-17,6150,6160,5980,6050,265929,-0.01465798,6232,6469,7273.5,7328.666667,6653.666667,82210,옵트론텍
2019-07-18,6000,6240,6000,6050,407499,0,6164,6353,7175.5,7316,6662.083333,82210,옵트론텍
2019-07-19,6080,6180,6030,6090,187891,0.00661157,6076,6271,7063,7304.333333,6671.166667,82210,옵트론텍
2019-07-22,6090,6240,5920,6140,260240,0.008210181,6094,6232,6944,7292.833333,6680.5,82210,옵트론텍
2019-07-23,6170,6330,6000,6080,391997,-0.009771987,6082,6196,6823,7280.833333,6689.166667,82210,옵트론텍
2019-07-24,6100,6100,5690,5880,553231,-0.032894737,6048,6140,6689.5,7272.833333,6696.75,82210,옵트론텍
2019-07-25,5860,5990,5770,5880,310031,0,6014,6089,6577,7261.833333,6704.25,82210,옵트론텍
2019-07-26,5880,5920,5740,5860,280631,-0.003401361,5968,6022,6459,7250.5,6710.833333,82210,옵트론텍
2019-07-29,5870,5890,5560,5560,324765,-0.051194539,5852,5973,6356.5,7228.5,6714.75,82210,옵트론텍
2019-07-30,5500,5890,5500,5730,554653,0.03057554,5782,5932,6256.5,7204.5,6720.75,82210,옵트론텍
2019-07-31,5740,5910,5550,5910,265694,0.031413613,5788,5918,6193.5,7184.833333,6726.833333,82210,옵트론텍
2019-08-01,5880,5950,5610,5630,262055,-0.047377327,5738,5876,6114.5,7165.666667,6730.75,82210,옵트론텍
2019-08-02,5470,5980,5400,5920,462627,0.051509769,5750,5859,6065,7152.666667,6736.75,82210,옵트론텍
2019-08-05,5900,6090,5370,5410,678116,-0.086148649,5720,5786,6009,7130,6737.833333,82210,옵트론텍
2019-08-06,5110,5480,5000,5080,920991,-0.060998152,5590,5686,5941,7099.166667,6735.666667,82210,옵트론텍
2019-08-07,5170,5370,5160,5350,399357,0.053149606,5478,5633,5886.5,7073.666667,6735.083333,82210,옵트론텍
2019-08-08,5530,5950,5430,5930,795762,0.108411215,5538,5638,5863.5,7053.666667,6737.083333,82210,옵트론텍
2019-08-09,6030,6130,5860,6010,760748,0.013490725,5556,5653,5837.5,7042.833333,6738.583333,82210,옵트론텍
2019-08-12,6000,6070,5840,6050,296693,0.006655574,5684,5702,5837.5,7026.333333,6739.833333,82210,옵트론텍
