Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,emotion,count
2018-05-23,58500,59100,58100,58500,68361,0,58420,58800,59785,63880,59737.08333,0,2
2018-05-24,58300,58800,57800,57800,48637,-0.011965812,58380,58540,59680,63843.33333,59755.41667,0,0
2018-05-25,57500,58400,57100,57400,50016,-0.006920415,58260,58250,59475,63763.33333,59758.75,0,0
2018-05-28,58300,59100,57600,58100,69586,0.012195122,58060,58150,59330,63700,59782.91667,0,0
2018-05-29,58100,58800,57100,57100,66759,-0.017211704,57780,58000,59070,63620,59806.25,1,1
2018-05-30,57100,57700,56500,57300,82281,0.003502627,57540,57980,58795,63535,59842.91667,0,0
2018-05-31,57200,57500,55100,55700,116311,-0.027923211,57120,57750,58455,63436.66667,59853.75,0,0
2018-06-01,55500,56100,54200,55200,114851,-0.008976661,56680,57470,58215,63270,59866.25,0,0
2018-06-04,55300,56000,55100,55300,43071,0.001811594,56120,57090,57980,63125,59867.08333,0,0
2018-06-05,55100,55900,53400,53700,116619,-0.028933092,55440,56610,57675,62948.33333,59855.41667,0,0
2018-06-07,53700,55200,53700,55200,45782,0.027932961,55020,56280,57540,62745,59861.25,0,0
2018-06-08,55100,56800,55100,56000,75565,0.014492754,55080,56100,57320,62561.66667,59869.58333,1,7
2018-06-11,55900,57200,55900,56800,49069,0.014285714,55400,56040,57145,62398.33333,59889.58333,0,0
2018-06-12,56900,57200,55400,55900,56280,-0.01584507,55520,55820,56985,62233.33333,59895.41667,0,0
2018-06-14,56300,56300,54600,55300,81511,-0.010733453,55840,55640,56820,62030,59898.75,0,0
2018-06-15,56100,56100,54900,55400,51714,0.001808318,55880,55450,56715,61788.33333,59908.75,1,2
2018-06-18,54800,55300,52900,53600,82141,-0.032490975,55400,55240,56495,61510,59905.41667,0,0
2018-06-19,54000,55200,53600,53600,64991,0,54760,55080,56275,61226.66667,59904.58333,0,0
2018-06-20,54900,55200,53700,55000,39273,0.026119403,54580,55050,56070,60923.33333,59929.58333,1,1
2018-06-21,54700,55100,52800,52900,44264,-0.038181818,54100,54970,55790,60610,59949.58333,0,0
2018-06-22,52900,54300,51800,54300,32283,0.026465028,53880,54880,55580,60348.33333,59989.58333,0,0
2018-06-25,53800,54500,53300,53800,30098,-0.009208103,53920,54660,55380,60038.33333,60016.25,0,0
2018-06-26,53200,54600,53200,54400,28340,0.011152416,54080,54420,55230,59728.33333,60053.33333,0,0
2018-06-27,54000,56300,54000,54700,47974,0.005514706,54020,54300,55060,59456.66667,60078.33333,0,0
2018-06-28,54100,55800,54000,54300,40576,-0.007312614,54300,54200,54920,59165,60100,0,0
2018-06-29,55100,55100,52900,53700,34928,-0.011049724,54180,54030,54740,58883.33333,60124.16667,0,0
2018-07-02,53700,53800,51300,51500,47176,-0.040968343,53720,53820,54530,58598.33333,60117.5,0,0
2018-07-03,50000,52900,50000,52800,90679,0.025242718,53400,53740,54410,58295,60131.66667,0,0
2018-07-04,51800,53400,51800,53300,39329,0.009469697,53120,53570,54310,58078.33333,60150.83333,1,1
2018-07-05,52500,53700,51600,53600,43500,0.005628518,52980,53640,54305,57861.66667,60178.33333,0,0
2018-07-06,53100,55900,52900,55400,55134,0.03358209,53320,53750,54315,57670,60219.16667,0,0
2018-07-09,55500,56500,55000,55700,47088,0.005415162,54160,53940,54300,57505,60263.33333,0,0
2018-07-10,56300,56300,54800,55200,22810,-0.008976661,54640,54020,54220,57361.66667,60300,0,0
2018-07-11,54500,54500,52800,53000,52327,-0.039855072,54580,53850,54075,57176.66667,60320,0,0
