,word,count
1303,대형,25
1304,일본,25
1305,비정규직,25
1306,부가,25
1307,공인,25
1308,마쳤,25
1309,출하,25
1310,마무리,25
1311,잡,25
1312,강원도,25
1313,추출,25
1314,실장,25
1315,음,25
1316,발전기,25
1317,사외,25
1318,치즈,25
1319,활,25
1320,SKY,24
1321,여전히,24
1322,줄어들,24
1323,이름,24
1324,35,24
1325,양,24
1326,인정받,24
1327,라운드,24
1328,종근당,24
1329,MOU,24
1330,확충,24
1331,법률,24
1332,끝,24
1333,인공지능,24
1334,기온,24
1335,취득,24
1336,더불,24
1337,범,24
1338,대우,24
1339,사랑,24
1340,공헌,24
1341,틱,24
1342,위험,24
1343,액,24
1344,42,24
1345,사업장,24
1346,재택근무,24
1347,여건,24
1348,㈜,24
1349,자리,24
1350,보도,24
1351,비즈니스,24
1352,직,24
1353,가정,24
1354,성별,24
1355,순손실,24
1356,달하,24
1357,69,24
1358,65,24
1359,조건부,24
1360,절반,23
1361,도출,23
1362,텍,23
1363,과거,23
1364,폐암,23
1365,박다영,23
1366,종료,23
1367,allzero,23
1368,차별,23
1369,개국,23
1370,씩,23
1371,상승세,23
1372,대웅,23
1373,명령,23
1374,기초,23
1375,구,23
1376,손,23
1377,2023,23
1378,마다,23
1379,갖,23
1380,비타민,23
1381,해소,23
1382,34,23
1383,공업,23
1384,드,23
1385,독립,23
1386,여름철,23
1387,방법,23
1388,차세대,23
1389,연장,23
1390,황,23
1391,척,23
1392,대유행,23
1393,선제,23
1394,드러났,23
1395,압수수색,23
1396,시기,23
1397,배관,23
1398,남성,23
1399,해서,23
1400,선두,23
1401,나주,23
1402,GW,23
1403,나타나,23
1404,중견,23
1405,여파,23
1406,캐나다,23
1407,항원,23
1408,질병,23
1409,명수,23
1410,학교,22
1411,K,22
1412,셈,22
1413,포스코,22
1414,로직스,22
1415,두산,22
1416,상업,22
1417,주주,22
1418,전통,22
1419,주로,22
1420,줄이,22
1421,헌터,22
1422,증후군,22
1423,됨,22
1424,법원,22
1425,연말,22
1426,보호,22
1427,캠퍼스,22
1428,7000,22
1429,위해서,22
1430,고자,22
1431,재판,22
1432,디스커버리,22
1433,주기,22
1434,토대,22
1435,류,22
1436,담,22
1437,볼,22
1438,감안,22
1439,채널,22
1440,기후,22
1441,예측,22
1442,8000,22
1443,판로,22
1444,낮추,22
1445,물류,22
1446,돌입,22
1447,발,22
1448,저감,22
1449,P,22
1450,공무원,22
1451,께,22
1452,의결,22
1453,박,22
1454,환경부,22
1455,지자체,22
1456,쉼표,22
1457,마지막,22
1458,증시,22
1459,너,22
1460,선임,22
1461,소장,22
1462,94,22
1463,등록,22
1464,다소,22
1465,번호,22
1466,성인,22
1467,호빵,22
1468,카카오톡,22
1469,간편,22
1470,연세대,21
1471,나온,21
1472,전공,21
1473,33,21
1474,보여,21
1475,인지,21
1476,51,21
1477,의무,21
1478,중간,21
1479,쉽,21
1480,호실,21
1481,역대,21
1482,풀이,21
1483,방문,21
1484,호주,21
1485,보건소,21
1486,겨울철,21
1487,동,21
1488,들어가,21
1489,조달,21
1490,인정,21
1491,코스닥,21
1492,컨소시엄,21
1493,원장,21
1494,밝힌,21
1495,나섰,21
1496,변이,21
1497,품질,21
1498,구입,21
1499,루,21
1500,연,21
1501,ESG,21
1502,심의,21
1503,부산,21
1504,근무,21
1505,인천,21
1506,추,21
1507,시점,21
1508,인도,21
1509,분양,21
1510,영상,21
1511,36,21
1512,량,21
1513,국산,21
1514,네트워크,21
1515,국정,21
1516,촉구,21
1517,호남,21
1518,32,21
1519,건물,21
1520,청,21
1521,F,21
1522,리크,21
1523,라상,21
1524,표시,21
1525,공식,20
1526,43,20
1527,생각,20
1528,비상,20
1529,획득,20
1530,위탁,20
1531,모집,20
1532,YH,20
1533,의학,20
1534,오픈,20
1535,뇌,20
1536,특별,20
1537,동력,20
1538,밝히,20
1539,부처,20
1540,어렵,20
1541,  ,20
1542,혜택,20
1543,원인,20
1544,출범,20
1545,형성,20
1546,의지,20
1547,소식,20
1548,아닌,20
1549,확장,20
1550,공유,20
1551,세트,20
1552,늘어나,20
1553,성윤모,20
1554,기관장,20
1555,소재,20
1556,용역,20
1557,인하,20
1558,축소,20
1559,피크,20
1560,박차,20
1561,맞춰,20
1562,행정,20
1563,최저,20
1564,청렴도,20
1565,경기도,20
1566,충남,20
1567,전기차,20
1568,플랜트,20
1569,발부,20
1570,법무부,20
1571,헌법,20
1572,요인,20
1573,수혜,20
1574,단기,20
1575,작업,20
1576,병합,20
1577,업,20
1578,홈페이지,20
1579,석유공사,20
1580,전무,20
1581,실시간,20
1582,모니터링,20
1583,세액,20
1584,기자재,20
1585,융,20
1586,SRF,20
1587,언더,20
1588,학과,19
1589,인재,19
1590,2011,19
1591,기계,19
1592,GS,19
1593,끌,19
1594,기술료,19
1595,진행할,19
1596,학회,19
1597,제정,19
1598,도약,19
1599,늦,19
1600,컨,19
1601,판,19
1602,원료,19
1603,소송,19
1604,추석,19
1605,갖춘,19
1606,파마,19
1607,못했,19
1608,증거,19
1609,52,19
1610,즈,19
1611,실험,19
1612,급증,19
1613,국내외,19
1614,케,19
1615,희망,19
1616,앱,19
1617,천식,19
1618,요청,19
1619,h,19
1620,제고,19
1621,하루,19
1622,직수입,19
1623,특수,19
1624,나올,19
1625,밖에,19
1626,불과,19
1627,상호,19
1628,출자,19
1629,기구,19
1630,극복,19
1631,중공업,19
1632,배터리,19
1633,소화,19
1634,나왔,19
1635,내놓,19
1636,남동,19
1637,지출,19
1638,지수,19
1639,살펴보,19
1640,수단,19
1641,공기,19
1642,차이,19
1643,상표,19
1644,메디,19
1645,매장,19
1646,00,19
1647,팜,19
1648,베이커리,19
1649,상장,18
1650,KT,18
1651,이정희,18
1652,상대,18
1653,졸업,18
1654,려는,18
1655,축적,18
1656,닙,18
1657,신뢰,18
1658,내다봤,18
1659,선민정,18
1660,불가피,18
1661,터,18
1662,확실,18
1663,55,18
1664,보조금,18
1665,선별,18
1666,검체,18
1667,마스크,18
1668,방지,18
1669,부정,18
1670,도매,18
1671,알,18
1672,빵,18
1673,만드,18
1674,기술력,18
1675,12852,18
1676,유공자,18
1677,높였,18
1678,최적,18
1679,캠페인,18
1680,공익,18
1681,시각,18
1682,윤리,18
1683,소관,18
1684,규정,18
1685,한국전력공사,18
1686,설정,18
1687,대한민국,18
1688,STS,18
1689,인원,18
1690,석유,18
1691,넥,18
1692,과장,18
1693,정치,18
1694,소원,18
1695,㎿,18
1696,산업단지,18
1697,AEO,18
1698,국,18
1699,나눔,18
1700,편의,18
1701,상임,18
1702,로비스,18
1703,대체,18
1704,망,18
1705,가산세,18
1706,난방,18
1707,아이,18
1708,공여,18
1709,"’,",18
1710,밀,18
1711,2012,17
1712,화재,17
1713,수령,17
1714,특징,17
1715,애,17
1716,작,17
1717,그동안,17
1718,올렸,17
1719,온의,17
1720,센서스,17
1721,점유,17
1722,49,17
1723,불구,17
1724,봤,17
1725,헌,17
1726,어서,17
1727,일환,17
1728,암,17
1729,실태,17
1730,준수,17
1731,전일,17
1732,선진국,17
1733,돕,17
1734,채용,17
1735,테라,17
1736,나선다,17
1737,소규모,17
1738,75,17
1739,체인,17
1740,시켜,17
1741,저탄소,17
1742,차질,17
1743,피해,17
1744,필수,17
1745,전용선,17
1746,경진,17
1747,갖추,17
1748,허브,17
1749,정지,17
1750,다가,17
1751,처분,17
1752,120,17
1753,소통,17
1754,의사,17
1755,달한다,17
1756,자본,17
1757,해상,17
1758,대기,17
1759,지연,17
1760,단축,17
1761,민관,17
1762,처리,17
1763,부응,17
1764,엑슨모빌,17
1765,건전,17
1766,결국,17
1767,적정,17
1768,믹,17
1769,청정,17
1770,정세,17
1771,여름,17
1772,95,17
1773,보인,17
1774,제제,17
1775,출발,17
1776,mg,17
1777,거버넌스,17
1778,전경련,17
1779,드림,17
1780,새,16
1781,가까이,16
1782,G,16
1783,이제,16
1784,46,16
1785,44,16
1786,이노베이션,16
1787,제일제당,16
1788,투약,16
1789,개시,16
1790,단독,16
1791,존슨,16
1792,더라도,16
1793,뉴,16
1794,뜻,16
1795,체제,16
1796,테,16
1797,초과,16
1798,부분,16
1799,이뤄질,16
1800,오르,16
1801,인플루엔자,16
1802,만성,16
1803,소폭,16
1804,재고,16
1805,낼,16
1806,총력,16
1807,형사,16
1808,유치,16
1809,솔루션,16
1810,E,16
1811,가족,16
1812,먹,16
1813,주체,16
1814,공간,16
1815,항,16
1816,클론,16
1817,빠른,16
1818,IND,16
1819,관측,16
1820,주재,16
1821,국판,16
1822,자율,16
1823,비대,16
1824,투명,16
1825,당초,16
1826,인터내셔널,16
1827,300,16
1828,공,16
1829,지시,16
1830,직무,16
1831,앞두,16
1832,차관,16
1833,안심,16
1834,특화,16
1835,사업비,16
1836,멘,16
1837,유명,16
1838,연합,16
1839,개척,16
1840,아파트,16
1841,특성,16
1842,신고,16
1843,66,16
